Year,Année,ISO,Jurisdiction,Juridiction,Fire size class,"Classe de superficie à l'extinction",Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
1990,1990,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1767.96575854,a,1767.96575854,a
1990,1990,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",8686.09348,a,8686.09348,a
1990,1990,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,52077.60298,a,52077.60298,a
1990,1990,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",18.04,a,18.04,a
1990,1990,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",15.74,a,15.74,a
1990,1990,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",85.7,a,85.7,a
1990,1990,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",152488.78,a,152488.78,a
1990,1990,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",342.8,a,342.8,a
1990,1990,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",5125.38,a,5125.38,a
1990,1990,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,24831.57,a,24831.57,a
1990,1990,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.95,a,1.95,a
1991,1991,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",123.3,a,123.3,a
1991,1991,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",499.2,a,499.2,a
1991,1991,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",1575.4,a,1575.4,a
1991,1991,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",2911,a,2911,a
1991,1991,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,1559.1,a,1559.1,a
1991,1991,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",46.5000000000004,a,46.5000000000004,a
1991,1991,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",175,a,175,a
1991,1991,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",1063.8,a,1063.8,a
1991,1991,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3185.4,a,3185.4,a
1991,1991,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",8031,a,8031,a
1991,1991,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,12652.4,a,12652.4,a
1991,1991,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",81.1999999999997,a,81.1999999999997,a
1991,1991,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",111.5,a,111.5,a
1991,1991,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",545.6,a,545.6,a
1991,1991,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",91455,a,91455,a
1991,1991,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",3339.2,a,3339.2,a
1991,1991,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",12449,a,12449,a
1991,1991,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,43067.3,a,43067.3,a
1991,1991,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",18.1,a,18.1,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",97.9,a,97.9,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",288.8,a,288.8,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",217,a,217,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,100.1 - 1 000 ha,"100,1 - 1 000 ha",335,a,335,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2600,a,2600,a
1991,1991,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",20.3,a,20.3,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",14.3,a,14.3,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",51,a,51,a
