Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
1993,1993,AB,Alberta,Alberta,June,Juin,19788.9999999999,a,19788.9999999999,a
1993,1993,AB,Alberta,Alberta,July,Juillet,158.5,a,158.5,a
1993,1993,AB,Alberta,Alberta,August,Août,284.6,a,284.6,a
1993,1993,AB,Alberta,Alberta,September,Septembre,7,a,7,a
1993,1993,BC,British Columbia,Colombie-Britannique,January,Janvier,20.5,a,20.5,a
1993,1993,BC,British Columbia,Colombie-Britannique,October,Octobre,370.600000000001,a,370.600000000001,a
1993,1993,BC,British Columbia,Colombie-Britannique,November,Novembre,16.7,a,16.7,a
1993,1993,BC,British Columbia,Colombie-Britannique,February,Février,243.1,a,243.1,a
1993,1993,BC,British Columbia,Colombie-Britannique,March,Mars,146.2,a,146.2,a
1993,1993,BC,British Columbia,Colombie-Britannique,April,Avril,186.8,a,186.8,a
1993,1993,BC,British Columbia,Colombie-Britannique,May,Mai,910.900000000003,a,910.900000000003,a
1993,1993,BC,British Columbia,Colombie-Britannique,June,Juin,1108.1,a,1108.1,a
1993,1993,BC,British Columbia,Colombie-Britannique,July,Juillet,233.4,a,233.4,a
1993,1993,BC,British Columbia,Colombie-Britannique,August,Août,632.000000000003,a,632.000000000003,a
1993,1993,BC,British Columbia,Colombie-Britannique,September,Septembre,1315.09999999999,a,1315.09999999999,a
1993,1993,MB,Manitoba,Manitoba,October,Octobre,0.1,a,0.1,a
1993,1993,MB,Manitoba,Manitoba,March,Mars,650,a,650,a
1993,1993,MB,Manitoba,Manitoba,April,Avril,1313.4,a,1313.4,a
1993,1993,MB,Manitoba,Manitoba,May,Mai,905.8,a,905.8,a
1993,1993,MB,Manitoba,Manitoba,June,Juin,62061.6999999999,a,62061.6999999999,a
1993,1993,MB,Manitoba,Manitoba,July,Juillet,2340.1,a,2340.1,a
1993,1993,MB,Manitoba,Manitoba,August,Août,2.6,a,2.6,a
1993,1993,MB,Manitoba,Manitoba,September,Septembre,0.7,a,0.7,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,1.2,a,1.2,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,April,Avril,129.9,a,129.9,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,May,Mai,294.3,a,294.3,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,June,Juin,8.4,a,8.4,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,324.1,a,324.1,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,August,Août,15.2,a,15.2,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,5.2,a,5.2,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,2,a,2,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,5,a,5,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,15,a,15,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,20553.5,a,20553.5,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,7,a,7,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,7897.1,a,7897.1,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.8,a,0.8,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,0.13,a,0.13,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,177.24,a,177.24,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,151.99,a,151.99,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,8.17,a,8.17,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,3.2,a,3.2,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,13.9,a,13.9,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,13.28,a,13.28,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,December,Décembre,0.02,a,0.02,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,7420.85,a,7420.85,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,98077.9099999999,a,98077.9099999999,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,758719.67,a,758719.67,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,65.82,a,65.82,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,1.56,a,1.56,a
1993,1993,ON,Ontario,Ontario,October,Octobre,3.000000011,a,3.000000011,a
1993,1993,ON,Ontario,Ontario,November,Novembre,10.399999953,a,10.399999953,a
1993,1993,ON,Ontario,Ontario,December,Décembre,12,a,12,a
1993,1993,ON,Ontario,Ontario,March,Mars,532,a,532,a
1993,1993,ON,Ontario,Ontario,April,Avril,351.500000295,a,351.500000295,a
1993,1993,ON,Ontario,Ontario,May,Mai,7675.400000539,a,7675.400000539,a
1993,1993,ON,Ontario,Ontario,June,Juin,95768.500000205,a,95768.500000205,a
1993,1993,ON,Ontario,Ontario,July,Juillet,71.9000004179998,a,71.9000004179998,a
1993,1993,ON,Ontario,Ontario,August,Août,237.300000358,a,237.300000358,a
1993,1993,ON,Ontario,Ontario,September,Septembre,2.800000045,a,2.800000045,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,2,a,2,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,82,a,82,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,3,a,3,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1993,1993,QC,Quebec,Québec,October,Octobre,2,a,2,a
1993,1993,QC,Quebec,Québec,November,Novembre,1.6,a,1.6,a
1993,1993,QC,Quebec,Québec,April,Avril,25.8,a,25.8,a
1993,1993,QC,Quebec,Québec,May,Mai,225.6,a,225.6,a
1993,1993,QC,Quebec,Québec,June,Juin,124307.6,a,124307.6,a
1993,1993,QC,Quebec,Québec,July,Juillet,621.000000000001,a,621.000000000001,a
1993,1993,QC,Quebec,Québec,August,Août,3050.1,a,3050.1,a
1993,1993,QC,Quebec,Québec,September,Septembre,0.3,a,0.3,a
1993,1993,SK,Saskatchewan,Saskatchewan,January,Janvier,0.12,a,0.12,a
1993,1993,SK,Saskatchewan,Saskatchewan,October,Octobre,0.21,a,0.21,a
1993,1993,SK,Saskatchewan,Saskatchewan,November,Novembre,0.21,a,0.21,a
1993,1993,SK,Saskatchewan,Saskatchewan,February,Février,0.01,a,0.01,a
1993,1993,SK,Saskatchewan,Saskatchewan,March,Mars,1010.37,a,1010.37,a
1993,1993,SK,Saskatchewan,Saskatchewan,April,Avril,6353.38,a,6353.38,a
1993,1993,SK,Saskatchewan,Saskatchewan,May,Mai,352914.02,a,352914.02,a
1993,1993,SK,Saskatchewan,Saskatchewan,June,Juin,179581.19,a,179581.19,a
1993,1993,SK,Saskatchewan,Saskatchewan,July,Juillet,68320.54,a,68320.54,a
1993,1993,SK,Saskatchewan,Saskatchewan,August,Août,3.37,a,3.37,a
1993,1993,SK,Saskatchewan,Saskatchewan,September,Septembre,16.42,a,16.42,a
1993,1993,YT,Yukon,Yukon,October,Octobre,0.01,a,0.01,a
1993,1993,YT,Yukon,Yukon,April,Avril,0.01,a,0.01,a
1993,1993,YT,Yukon,Yukon,May,Mai,16.87,a,16.87,a
1993,1993,YT,Yukon,Yukon,June,Juin,36330.64,a,36330.64,a
1993,1993,YT,Yukon,Yukon,July,Juillet,17759.7,a,17759.7,a
1993,1993,YT,Yukon,Yukon,August,Août,60954.4,a,60954.4,a
1993,1993,YT,Yukon,Yukon,September,Septembre,42.68,a,42.68,a
1994,1994,AB,Alberta,Alberta,January,Janvier,15.22,a,15.22,a
1994,1994,AB,Alberta,Alberta,October,Octobre,26.54,a,26.54,a
1994,1994,AB,Alberta,Alberta,November,Novembre,22.92,a,22.92,a
1994,1994,AB,Alberta,Alberta,December,Décembre,14.8,a,14.8,a
1994,1994,AB,Alberta,Alberta,March,Mars,31.9,a,31.9,a
1994,1994,AB,Alberta,Alberta,April,Avril,868.33,a,868.33,a
1994,1994,AB,Alberta,Alberta,May,Mai,3459.99,a,3459.99,a
1994,1994,AB,Alberta,Alberta,June,Juin,44106.68,a,44106.68,a
1994,1994,AB,Alberta,Alberta,July,Juillet,36771.4099999999,a,36771.4099999999,a
1994,1994,AB,Alberta,Alberta,August,Août,9749.18,a,9749.18,a
1994,1994,AB,Alberta,Alberta,September,Septembre,1659.76,a,1659.76,a
1994,1994,BC,British Columbia,Colombie-Britannique,January,Janvier,2.9,a,2.9,a
1994,1994,BC,British Columbia,Colombie-Britannique,October,Octobre,84.5999999999999,a,84.5999999999999,a
1994,1994,BC,British Columbia,Colombie-Britannique,November,Novembre,0.1,a,0.1,a
1994,1994,BC,British Columbia,Colombie-Britannique,February,Février,0.1,a,0.1,a
1994,1994,BC,British Columbia,Colombie-Britannique,March,Mars,287,a,287,a
1994,1994,BC,British Columbia,Colombie-Britannique,April,Avril,652.800000000001,a,652.800000000001,a
1994,1994,BC,British Columbia,Colombie-Britannique,May,Mai,730.700000000002,a,730.700000000002,a
1994,1994,BC,British Columbia,Colombie-Britannique,June,Juin,942.900000000002,a,942.900000000002,a
1994,1994,BC,British Columbia,Colombie-Britannique,July,Juillet,15226.0000000001,a,15226.0000000001,a
1994,1994,BC,British Columbia,Colombie-Britannique,August,Août,11037.9000000002,a,11037.9000000002,a
1994,1994,BC,British Columbia,Colombie-Britannique,September,Septembre,790.300000000002,a,790.300000000002,a
1994,1994,MB,Manitoba,Manitoba,October,Octobre,765,a,765,a
1994,1994,MB,Manitoba,Manitoba,November,Novembre,0.1,a,0.1,a
1994,1994,MB,Manitoba,Manitoba,March,Mars,25,a,25,a
1994,1994,MB,Manitoba,Manitoba,April,Avril,2695.8,a,2695.8,a
1994,1994,MB,Manitoba,Manitoba,May,Mai,4105.1,a,4105.1,a
1994,1994,MB,Manitoba,Manitoba,June,Juin,890225.099999999,a,890225.099999999,a
1994,1994,MB,Manitoba,Manitoba,July,Juillet,352706,a,352706,a
1994,1994,MB,Manitoba,Manitoba,August,Août,158771.7,a,158771.7,a
1994,1994,MB,Manitoba,Manitoba,September,Septembre,19491.9,a,19491.9,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,421.700000000001,a,421.700000000001,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,32.2,a,32.2,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,April,Avril,96.5,a,96.5,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,May,Mai,170.4,a,170.4,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,June,Juin,23.7,a,23.7,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,9.49999999999999,a,9.49999999999999,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,August,Août,90.7999999999999,a,90.7999999999999,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,8.5,a,8.5,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0,a,0,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,3.6,a,3.6,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,50.5,a,50.5,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,1067.9,a,1067.9,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,109046.2,a,109046.2,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,106,a,106,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0,a,0,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,21.67,a,21.67,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,87.34,a,87.34,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,0.2,a,0.2,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,71.62,a,71.62,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,18.56,a,18.56,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,9.81,a,9.81,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,14.59,a,14.59,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,10.53,a,10.53,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,8.12,a,8.12,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,January,Janvier,0.02,a,0.02,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,October,Octobre,6.55,a,6.55,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,0.2,a,0.2,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,December,Décembre,0.5,a,0.5,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,February,Février,0.01,a,0.01,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,0.75,a,0.75,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,27941.01,a,27941.01,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,1057680.22,a,1057680.22,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,1732458.96,a,1732458.96,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,203213.5,a,203213.5,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,6012.83,a,6012.83,a
1994,1994,ON,Ontario,Ontario,October,Octobre,68.100000032,a,68.100000032,a
1994,1994,ON,Ontario,Ontario,November,Novembre,7.700000077,a,7.700000077,a
1994,1994,ON,Ontario,Ontario,March,Mars,0.800000011,a,0.800000011,a
1994,1994,ON,Ontario,Ontario,April,Avril,667.000000939001,a,667.000000939001,a
1994,1994,ON,Ontario,Ontario,May,Mai,910.300000646001,a,910.300000646001,a
1994,1994,ON,Ontario,Ontario,June,Juin,78312.200000544,a,78312.200000544,a
1994,1994,ON,Ontario,Ontario,July,Juillet,3517.800000074,a,3517.800000074,a
1994,1994,ON,Ontario,Ontario,August,Août,115.800000081,a,115.800000081,a
1994,1994,ON,Ontario,Ontario,September,Septembre,4.700000054,a,4.700000054,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,11,a,11,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,2,a,2,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,1,a,1,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,1,a,1,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,1,a,1,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,2,a,2,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,1,a,1,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,3,a,3,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1994,1994,QC,Quebec,Québec,October,Octobre,121.9,a,121.9,a
1994,1994,QC,Quebec,Québec,November,Novembre,6.5,a,6.5,a
1994,1994,QC,Quebec,Québec,April,Avril,66.4,a,66.4,a
1994,1994,QC,Quebec,Québec,May,Mai,1062.1,a,1062.1,a
1994,1994,QC,Quebec,Québec,June,Juin,114685.7,a,114685.7,a
1994,1994,QC,Quebec,Québec,July,Juillet,67.8,a,67.8,a
1994,1994,QC,Quebec,Québec,August,Août,4.6,a,4.6,a
1994,1994,QC,Quebec,Québec,September,Septembre,25.3,a,25.3,a
1994,1994,SK,Saskatchewan,Saskatchewan,January,Janvier,0.01,a,0.01,a
1994,1994,SK,Saskatchewan,Saskatchewan,October,Octobre,14.3,a,14.3,a
1994,1994,SK,Saskatchewan,Saskatchewan,March,Mars,0.25,a,0.25,a
1994,1994,SK,Saskatchewan,Saskatchewan,April,Avril,219.19,a,219.19,a
1994,1994,SK,Saskatchewan,Saskatchewan,May,Mai,1740.24,a,1740.24,a
1994,1994,SK,Saskatchewan,Saskatchewan,June,Juin,585282.82,a,585282.82,a
1994,1994,SK,Saskatchewan,Saskatchewan,July,Juillet,175084.31,a,175084.31,a
1994,1994,SK,Saskatchewan,Saskatchewan,August,Août,64365.01,a,64365.01,a
1994,1994,SK,Saskatchewan,Saskatchewan,September,Septembre,19313.32,a,19313.32,a
1994,1994,YT,Yukon,Yukon,April,Avril,0.12,a,0.12,a
1994,1994,YT,Yukon,Yukon,May,Mai,3.91,a,3.91,a
1994,1994,YT,Yukon,Yukon,June,Juin,74562.58,a,74562.58,a
1994,1994,YT,Yukon,Yukon,July,Juillet,254867.5,a,254867.5,a
1994,1994,YT,Yukon,Yukon,August,Août,92276.2599999999,a,92276.2599999999,a
1994,1994,YT,Yukon,Yukon,September,Septembre,0.02,a,0.02,a
1995,1995,AB,Alberta,Alberta,January,Janvier,1.45,a,1.45,a
1995,1995,AB,Alberta,Alberta,October,Octobre,41.68,a,41.68,a
1995,1995,AB,Alberta,Alberta,November,Novembre,0.81,a,0.81,a
1995,1995,AB,Alberta,Alberta,February,Février,10.32,a,10.32,a
1995,1995,AB,Alberta,Alberta,March,Mars,289.35,a,289.35,a
1995,1995,AB,Alberta,Alberta,April,Avril,578.92,a,578.92,a
1995,1995,AB,Alberta,Alberta,May,Mai,330668.55,a,330668.55,a
1995,1995,AB,Alberta,Alberta,June,Juin,6650.48,a,6650.48,a
1995,1995,AB,Alberta,Alberta,July,Juillet,1258.01,a,1258.01,a
1995,1995,AB,Alberta,Alberta,August,Août,2109.76,a,2109.76,a
1995,1995,AB,Alberta,Alberta,September,Septembre,370.03,a,370.03,a
1995,1995,BC,British Columbia,Colombie-Britannique,January,Janvier,6.6,a,6.6,a
1995,1995,BC,British Columbia,Colombie-Britannique,October,Octobre,9.3,a,9.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,November,Novembre,1.8,a,1.8,a
1995,1995,BC,British Columbia,Colombie-Britannique,February,Février,2.5,a,2.5,a
1995,1995,BC,British Columbia,Colombie-Britannique,March,Mars,144.3,a,144.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,April,Avril,612.500000000001,a,612.500000000001,a
1995,1995,BC,British Columbia,Colombie-Britannique,May,Mai,17251.3999999999,a,17251.3999999999,a
1995,1995,BC,British Columbia,Colombie-Britannique,June,Juin,28238.5999999999,a,28238.5999999999,a
1995,1995,BC,British Columbia,Colombie-Britannique,July,Juillet,427.300000000002,a,427.300000000002,a
1995,1995,BC,British Columbia,Colombie-Britannique,August,Août,84.9999999999999,a,84.9999999999999,a
1995,1995,BC,British Columbia,Colombie-Britannique,September,Septembre,1300.7,a,1300.7,a
1995,1995,MB,Manitoba,Manitoba,October,Octobre,2989.9,a,2989.9,a
1995,1995,MB,Manitoba,Manitoba,April,Avril,935.9,a,935.9,a
1995,1995,MB,Manitoba,Manitoba,May,Mai,37707.6,a,37707.6,a
1995,1995,MB,Manitoba,Manitoba,June,Juin,789658.099999998,a,789658.099999998,a
1995,1995,MB,Manitoba,Manitoba,July,Juillet,57393.9,a,57393.9,a
1995,1995,MB,Manitoba,Manitoba,August,Août,429.1,a,429.1,a
1995,1995,MB,Manitoba,Manitoba,September,Septembre,122.7,a,122.7,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,4.8,a,4.8,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,0.2,a,0.2,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,April,Avril,59,a,59,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,May,Mai,149.4,a,149.4,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,June,Juin,130.6,a,130.6,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,19.3,a,19.3,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,August,Août,107.3,a,107.3,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,98.9,a,98.9,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,9.2,a,9.2,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,112.9,a,112.9,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,47.8,a,47.8,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,32.7,a,32.7,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,498.4,a,498.4,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.1,a,0.1,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,0.52,a,0.52,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,0.2,a,0.2,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,61.51,a,61.51,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,81.34,a,81.34,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,204.66,a,204.66,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,30.79,a,30.79,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,4.23,a,4.23,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,14.4,a,14.4,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,6.86,a,6.86,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,October,Octobre,0.01,a,0.01,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,0.1,a,0.1,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,200,a,200,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,69031.91,a,69031.91,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,2491437.67,a,2491437.67,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,28777.48,a,28777.48,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,253904.45,a,253904.45,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,14.82,a,14.82,a
1995,1995,ON,Ontario,Ontario,October,Octobre,95.800000186,a,95.800000186,a
1995,1995,ON,Ontario,Ontario,November,Novembre,0.500000007,a,0.500000007,a
1995,1995,ON,Ontario,Ontario,March,Mars,310.200001713,a,310.200001713,a
1995,1995,ON,Ontario,Ontario,April,Avril,560.100000594,a,560.100000594,a
1995,1995,ON,Ontario,Ontario,May,Mai,56938.500000784,a,56938.500000784,a
1995,1995,ON,Ontario,Ontario,June,Juin,332496.800001128,a,332496.800001128,a
